CHEMBL218150	9.13	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(Br)ccc2[nH]1
CHEMBL218638	9.6	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccc(C#N)cc3[nH]2)CC1
CHEMBL218444	9.61	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(Br)ccc3[nH]2)CC1
CHEMBL220700	9.24	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(C#N)ccc3[nH]2)CC1
CHEMBL376020	8.37	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(C#N)ccc3o2)CC1
CHEMBL376445	8.46	1	O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(Br)ccc2o1
CHEMBL221681	9.16	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(Br)ccc3o2)CC1
CHEMBL218368	9.42	1	C#Cc1ccc2cc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)sc2c1
CHEMBL218318	9.34	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(C#N)ccc3s2)CC1
CHEMBL221397	9.41	1	C#Cc1ccc2sc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)cc2c1
CHEMBL221549	8.51	1	COc1ccc(C(=O)NCCCCN2CCN(c3ccccc3Cl)CC2)cc1OC
CHEMBL219274	8.77	1	O=C(NCCCCN1CCN(c2ccccc2Cl)CC1)c1ccc(Cl)cc1
CHEMBL344677	7.54	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccnn23)CC1
CHEMBL342060	8.55	1	COc1ccccc1N1CCN(CCCCNC(=O)c2ccn3nccc3c2)CC1
CHEMBL143352	7.7	1	COc1ccccc1N1CCN(CCCCNC(=O)c2cccn3nccc23)CC1
CHEMBL139600	7.19	1	COc1ccccc1N1CCN(CCCCCNC(=O)c2cnn3ccccc23)CC1
CHEMBL141845	6.44	1	COc1ccccc1N1CCN(CCNC(=O)c2cnn3ccccc23)CC1
CHEMBL140968	7.29	1	COc1ccccc1N1CCN(CCCCCNC(=O)c2cc3ccccn3n2)CC1
CHEMBL357684	6.19	1	COc1ccccc1N1CCN(CCCNC(=O)c2cc3ccccn3n2)CC1
CHEMBL139722	6.6	1	COc1ccccc1N1CCN(CCNC(=O)c2cc3ccccn3n2)CC1
CHEMBL218151	9.45	1	N#Cc1ccc2cc(C(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)[nH]c2c1
CHEMBL221129	8.13	1	CCCc1c(C(=O)NCCCCCN2CCN(c3ccccc3OC)CC2)nnn1Cc1ccccc1Br
CHEMBL386986	8.46	1	CCCc1c(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)nnn1Cc1ccccc1Br
CHEMBL217981	7.82	1	COc1ccccc1N1CCN(CCCCCNC(=O)c2nnn(Cc3ccccc3Br)c2C)CC1
CHEMBL385289	7.49	1	COc1ccccc1N1CCN(CCCCNC(=O)c2nnn(Cc3ccccc3Br)c2C)CC1
CHEMBL218351	7.89	1	CCCc1c(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)nnn1Cc1ccc(OC)cc1
CHEMBL220754	7.06	1	COc1ccc(Cn2nnc(C(=O)NCCCCCN3CCN(c4ccccc4OC)CC3)c2C)cc1
CHEMBL221866	7.47	1	COc1ccc(Cn2nnc(C(=O)NCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)c2C)cc1
CHEMBL437525	7.54	1	COc1ccc(Cn2nnc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2C)cc1
CHEMBL218607	7.96	1	CCCc1c(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)nnn1Cc1ccccc1
CHEMBL425285	8.62	1	CCCc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nnn1Cc1ccccc1
CHEMBL221587	7.8	1	COc1ccccc1N1CCN(CCCCCNC(=O)c2nnn(Cc3ccccc3)c2C)CC1
CHEMBL221897	8.07	1	Cc1c(C(=O)NCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nnn1Cc1ccccc1
CHEMBL221843	7.17	1	COc1ccccc1N1CCN(CCCCNC(=O)c2nnn(Cc3ccccc3)c2C)CC1
CHEMBL373873	8.37	1	Cc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nnn1Cc1ccccc1
CHEMBL221814	7.03	1	c1ccc(C2CCN(Cc3cn(-c4ccccc4)nn3)CC2)cc1
CHEMBL221600	7.48	1	c1ccc(C2CCN(Cc3cnn(-c4ccccc4)c3)CC2)cc1
CHEMBL231326	7.4	1	CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CNC3)cc1
CHEMBL231350	8.5	1	CC(C)Nc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2
CHEMBL231349	9.1	1	CC(C)Oc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2
CHEMBL231249	9.1	1	COc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2
CHEMBL231648	8.6	1	CN1CCc2cc(Cl)c(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1
CHEMBL231546	8.3	1	CN1CCc2cc(Br)c(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1
CHEMBL397476	8.4	1	CC(C)c1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2
CHEMBL395525	8.8	1	Cc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2
CHEMBL230930	7.8	1	Cc1noc(C)c1-c1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1
CHEMBL230070	7.6	1	Cc1ccc(-c2ccc(S(=O)(=O)Nc3ccc4c(c3)CCN(C)CC4)cc2)s1
CHEMBL388674	7.4	1	CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)s3)cc2CC1
CHEMBL230069	8.2	1	Cc1cc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)ccc1-c1ccc(Cl)cc1
CHEMBL231640	7.8	1	CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(C#N)cc4)cc3)cc2CC1
CHEMBL231431	8.4	1	CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(F)c(Cl)c4)cc3)cc2CC1
CHEMBL231430	7.8	1	CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1
CHEMBL231334	8.7	1	CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1
CHEMBL266018	7.8	1	CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCNCC3)cc1
CHEMBL231333	7.6	1	CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CN(C)CC3)cc1
CHEMBL395501	7.7	1	CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CN(C)C3)cc1
CHEMBL394779	6.11	1	CN1CCCc2ccccc2Cc2cc(O)ccc2CC1
CHEMBL231183	8.1	1	Cc1ccc2nc(-c3ccc(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3)cn2c1
